order_id,order_date,month_num,month_name,quarter,region,store_id,customer_id,category,sub_category,sku,quantity,unit_price,unit_cost,discount_pct,revenue,cogs,profit,payment_method,sales_channel
ORD-100145,2023-07-12,7,July,Q3,South,STR-SO-07,CUST-94675,Electronics,Headphones,SKU-HDP-003,11,53261.99,41117.07,15,497999.61,452287.77,45711.84,EMI,Online
ORD-100146,2023-01-10,1,January,Q1,Central,STR-CE-03,CUST-39693,Sports,Swimming,SKU-SWM-002,6,3028.26,2140.42,0,18169.56,12842.52,5327.04,Cash,In-Store
ORD-100147,2023-06-01,6,June,Q2,South,STR-SO-06,CUST-96760,Sports,Football,SKU-FOT-001,4,6786.54,3984.22,10,24431.54,15936.88,8494.66,EMI,Online
ORD-100148,2023-11-02,11,November,Q4,East,STR-EA-01,CUST-67366,Furniture,Wardrobe,SKU-WRD-001,6,20705.83,10328.66,15,105599.73,61971.96,43627.77,EMI,In-Store
ORD-100149,2023-12-13,12,December,Q4,Central,STR-CE-04,CUST-79993,Sports,Badminton,SKU-BAD-002,15,5812.77,3574.04,20,69753.24,53610.6,16142.64,Cash,In-Store
ORD-100150,2023-04-10,4,April,Q2,South,STR-SO-09,CUST-75916,Electronics,Headphones,SKU-HDP-002,19,32588.07,23326.5,5,588214.66,443203.5,145011.16,Debit Card,In-Store
ORD-100151,2023-04-13,4,April,Q2,South,STR-SO-02,CUST-82684,Clothing,Footwear,SKU-FTW-001,5,4065.92,2788.04,0,20329.6,13940.2,6389.4,Cash,Online
ORD-100152,2023-05-26,5,May,Q2,East,STR-EA-04,CUST-22021,Beauty,Personal Care,SKU-PRC-001,6,389.04,203.72,10,2100.82,1222.32,878.5,Credit Card,In-Store
ORD-100153,2023-01-14,1,January,Q1,West,STR-WE-04,CUST-59140,Beauty,Perfume,SKU-PRF-002,13,1332.46,780.21,0,17321.98,10142.73,7179.25,Cash,Online
ORD-100154,2023-02-20,2,February,Q1,North,STR-NO-03,CUST-71925,Beauty,Skincare,SKU-SKN-002,11,2541.65,1686.82,0,27958.15,18555.02,9403.13,UPI,Online
ORD-100155,2023-11-12,11,November,Q4,South,STR-SO-09,CUST-89807,Groceries,Staples,SKU-STP-002,3,32.47,14.78,0,97.41,44.34,53.07,Credit Card,App
ORD-100156,2023-05-28,5,May,Q2,South,STR-SO-02,CUST-18232,Clothing,Footwear,SKU-FTW-001,4,1416.91,655.88,5,5384.26,2623.52,2760.74,EMI,In-Store
ORD-100157,2023-11-20,11,November,Q4,West,STR-WE-06,CUST-90584,Electronics,Tablet,SKU-TAB-001,8,43653.18,28112.95,0,349225.44,224903.6,124321.84,Cash,Online
ORD-100158,2023-04-06,4,April,Q2,North,STR-NO-09,CUST-81313,Beauty,Haircare,SKU-HRC-002,3,2043.46,1208.38,0,6130.38,3625.14,2505.24,UPI,App
ORD-100159,2023-07-19,7,July,Q3,South,STR-SO-02,CUST-56805,Sports,Swimming,SKU-SWM-001,2,7011.99,5226.39,0,14023.98,10452.78,3571.2,Debit Card,Online
ORD-100160,2023-12-03,12,December,Q4,South,STR-SO-09,CUST-56176,Clothing,Kids Wear,SKU-KDW-001,19,3252.81,2109.45,0,61803.39,40079.55,21723.84,Credit Card,Online
ORD-100161,2023-03-31,3,March,Q1,West,STR-WE-08,CUST-18270,Electronics,Headphones,SKU-HDP-003,15,67278.77,48092.29,5,958722.47,721384.35,237338.12,Credit Card,In-Store
ORD-100162,2023-04-14,4,April,Q2,East,STR-EA-09,CUST-62196,Furniture,Sofa,SKU-SOF-002,7,5058.89,3486.4,0,35412.23,24404.8,11007.43,Debit Card,App
ORD-100163,2023-01-19,1,January,Q1,East,STR-EA-02,CUST-45811,Electronics,Tablet,SKU-TAB-002,7,61496.82,32424.19,20,344382.19,226969.33,117412.86,UPI,Online
ORD-100164,2023-07-24,7,July,Q3,East,STR-EA-09,CUST-58148,Furniture,Table,SKU-TBL-002,13,37935.46,26587.28,0,493160.98,345634.64,147526.34,Cash,In-Store
ORD-100165,2023-08-06,8,August,Q3,East,STR-EA-02,CUST-52101,Beauty,Makeup,SKU-MKP-001,20,374.94,299.68,0,7498.8,5993.6,1505.2,EMI,Online
ORD-100166,2023-12-05,12,December,Q4,West,STR-WE-08,CUST-56077,Furniture,Sofa,SKU-SOF-002,15,16895.08,10351.75,5,240754.89,155276.25,85478.64,Credit Card,In-Store
ORD-100167,2023-11-11,11,November,Q4,Central,STR-CE-07,CUST-97973,Furniture,Sofa,SKU-SOF-002,9,49913.08,31078.71,20,359374.18,279708.39,79665.79,UPI,Online
ORD-100168,2023-12-14,12,December,Q4,East,STR-EA-02,CUST-26545,Beauty,Makeup,SKU-MKP-003,1,605.96,296.04,10,545.36,296.04,249.32,Cash,Online
ORD-100169,2023-07-07,7,July,Q3,South,STR-SO-08,CUST-58760,Clothing,Women Wear,SKU-WMW-003,19,2002.11,1311.1,0,38040.09,24910.9,13129.19,Cash,Online
ORD-100170,2023-09-29,9,September,Q3,East,STR-EA-08,CUST-34385,Sports,Cricket,SKU-CRI-001,11,3062.21,2288.8,0,33684.31,25176.8,8507.51,UPI,Online
ORD-100171,2023-10-15,10,October,Q4,West,STR-WE-04,CUST-74382,Clothing,Accessories,SKU-ACC-002,9,853.48,546.3,0,7681.32,4916.7,2764.62,EMI,Online
ORD-100172,2023-02-07,2,February,Q1,North,STR-NO-09,CUST-18511,Furniture,Sofa,SKU-SOF-001,15,24246.01,17439.21,20,290952.12,261588.15,29363.97,Debit Card,Online
ORD-100173,2023-06-03,6,June,Q2,North,STR-NO-03,CUST-36342,Beauty,Personal Care,SKU-PRC-002,6,2576.38,1711.48,10,13912.45,10268.88,3643.57,Credit Card,Online
ORD-100174,2023-01-14,1,January,Q1,East,STR-EA-02,CUST-90209,Sports,Football,SKU-FOT-002,19,3014.99,1657.06,20,45827.85,31484.14,14343.71,EMI,In-Store
ORD-100175,2023-07-23,7,July,Q3,East,STR-EA-03,CUST-19666,Sports,Cricket,SKU-CRI-002,16,7996.84,5828.53,20,102359.55,93256.48,9103.07,Cash,App
ORD-100176,2023-08-19,8,August,Q3,South,STR-SO-03,CUST-33850,Furniture,Table,SKU-TBL-001,17,24894.16,17467.66,20,338560.58,296950.22,41610.36,EMI,App
ORD-100177,2023-03-05,3,March,Q1,East,STR-EA-05,CUST-78012,Furniture,Chair,SKU-CHR-001,10,27350.8,13523.81,0,273508.0,135238.1,138269.9,Credit Card,Online
ORD-100178,2023-04-11,4,April,Q2,West,STR-WE-02,CUST-79924,Furniture,Sofa,SKU-SOF-002,18,32847.68,17215.53,15,502569.5,309879.54,192689.96,Debit Card,App
ORD-100179,2023-10-31,10,October,Q4,South,STR-SO-01,CUST-83874,Groceries,Fresh Produce,SKU-FRP-001,5,472.56,234.5,10,2126.52,1172.5,954.02,EMI,Online
ORD-100180,2023-01-24,1,January,Q1,East,STR-EA-01,CUST-91016,Furniture,Sofa,SKU-SOF-001,19,47581.7,24811.82,0,904052.3,471424.58,432627.72,EMI,In-Store
ORD-100181,2023-10-07,10,October,Q4,North,STR-NO-02,CUST-69446,Clothing,Footwear,SKU-FTW-003,10,1661.46,964.3,20,13291.68,9643.0,3648.68,Cash,Online
ORD-100182,2023-08-14,8,August,Q3,East,STR-EA-06,CUST-51853,Beauty,Skincare,SKU-SKN-001,15,1334.52,908.28,10,18016.02,13624.2,4391.82,Credit Card,Online
ORD-100183,2023-07-09,7,July,Q3,North,STR-NO-04,CUST-68929,Groceries,Staples,SKU-STP-001,4,272.04,189.85,5,1033.75,759.4,274.35,UPI,Online
ORD-100184,2023-01-26,1,January,Q1,South,STR-SO-10,CUST-52917,Clothing,Women Wear,SKU-WMW-001,13,1664.0,1137.05,5,20550.4,14781.65,5768.75,Credit Card,In-Store
ORD-100185,2023-03-23,3,March,Q1,North,STR-NO-07,CUST-21802,Sports,Fitness,SKU-FIT-001,17,4086.47,2353.97,0,69469.99,40017.49,29452.5,Cash,Online
ORD-100186,2023-05-04,5,May,Q2,North,STR-NO-08,CUST-95755,Electronics,Camera,SKU-CAM-002,12,21135.83,9788.8,0,253629.96,117465.6,136164.36,Cash,App
ORD-100187,2023-01-05,1,January,Q1,West,STR-WE-01,CUST-57964,Electronics,Headphones,SKU-HDP-003,14,68537.93,33320.57,0,959531.02,466487.98,493043.04,Debit Card,In-Store
ORD-100188,2023-10-19,10,October,Q4,North,STR-NO-09,CUST-69028,Electronics,Tablet,SKU-TAB-001,12,47136.26,28252.07,0,565635.12,339024.84,226610.28,Cash,App
ORD-100189,2023-12-15,12,December,Q4,South,STR-SO-06,CUST-83116,Beauty,Makeup,SKU-MKP-003,5,1891.47,1349.13,5,8984.48,6745.65,2238.83,Debit Card,Online
ORD-100190,2023-11-05,11,November,Q4,North,STR-NO-09,CUST-72094,Electronics,Laptop,SKU-LAP-001,17,43184.19,19902.25,0,734131.23,338338.25,395792.98,Credit Card,Online
ORD-100191,2023-11-07,11,November,Q4,West,STR-WE-10,CUST-61505,Sports,Badminton,SKU-BAD-001,5,7166.43,3859.49,10,32248.94,19297.45,12951.49,Debit Card,In-Store
ORD-100192,2023-06-22,6,June,Q2,East,STR-EA-01,CUST-72245,Sports,Fitness,SKU-FIT-003,17,4157.06,2468.18,15,60069.52,41959.06,18110.46,EMI,Online
ORD-100193,2023-12-11,12,December,Q4,West,STR-WE-05,CUST-72205,Sports,Fitness,SKU-FIT-002,14,1054.92,640.97,20,11815.1,8973.58,2841.52,UPI,App
ORD-100194,2023-01-27,1,January,Q1,East,STR-EA-04,CUST-29369,Groceries,Fresh Produce,SKU-FRP-001,6,304.26,179.98,15,1551.73,1079.88,471.85,EMI,In-Store
ORD-100195,2023-04-08,4,April,Q2,North,STR-NO-10,CUST-75774,Groceries,Dairy,SKU-DAI-001,11,38.9,21.9,5,406.5,240.9,165.6,Credit Card,In-Store
ORD-100196,2023-12-28,12,December,Q4,West,STR-WE-06,CUST-59391,Electronics,Tablet,SKU-TAB-001,7,15356.19,9235.82,15,91369.33,64650.74,26718.59,Cash,App
ORD-100197,2023-09-30,9,September,Q3,South,STR-SO-04,CUST-73462,Furniture,Bed,SKU-BED-002,12,19089.37,14343.38,20,183257.95,172120.56,11137.39,Debit Card,App
ORD-100198,2023-10-13,10,October,Q4,North,STR-NO-08,CUST-51555,Electronics,Laptop,SKU-LAP-002,10,27387.44,26001.79,15,232793.24,260017.9,-27224.66,Credit Card,In-Store
ORD-100199,2023-05-21,5,May,Q2,South,STR-SO-05,CUST-29198,Beauty,Makeup,SKU-MKP-003,19,970.2,613.83,5,17512.11,11662.77,5849.34,Cash,Online
ORD-100200,2023-02-10,2,February,Q1,West,STR-WE-09,CUST-36485,Furniture,Sofa,SKU-SOF-002,15,19279.09,12090.16,15,245808.4,181352.4,64456.0,Cash,In-Store
ORD-100201,2023-03-12,3,March,Q1,North,STR-NO-04,CUST-93616,Clothing,Kids Wear,SKU-KDW-002,19,813.36,418.56,0,15453.84,7952.64,7501.2,EMI,In-Store
ORD-100202,2023-07-31,7,July,Q3,East,STR-EA-03,CUST-82135,Furniture,Sofa,SKU-SOF-001,16,18523.8,12319.84,20,237104.64,197117.44,39987.2,Credit Card,Online
ORD-100203,2023-09-02,9,September,Q3,North,STR-NO-10,CUST-95498,Beauty,Perfume,SKU-PRF-002,10,2004.04,1399.17,15,17034.34,13991.7,3042.64,UPI,Online
ORD-100204,2023-01-20,1,January,Q1,East,STR-EA-08,CUST-62034,Clothing,Women Wear,SKU-WMW-003,6,4592.18,2584.61,20,22042.46,15507.66,6534.8,Credit Card,Online
ORD-100205,2023-01-20,1,January,Q1,East,STR-EA-09,CUST-94058,Sports,Football,SKU-FOT-002,19,272.28,166.84,0,5173.32,3169.96,2003.36,Debit Card,In-Store
ORD-100206,2023-03-10,3,March,Q1,Central,STR-CE-08,CUST-31298,Furniture,Wardrobe,SKU-WRD-001,15,42999.81,22517.54,20,515997.72,337763.1,178234.62,UPI,Online
ORD-100207,2023-01-08,1,January,Q1,South,STR-SO-07,CUST-90079,Clothing,Kids Wear,SKU-KDW-001,10,3762.1,2269.68,20,30096.8,22696.8,7400.0,Credit Card,In-Store
ORD-100208,2023-02-14,2,February,Q1,Central,STR-CE-01,CUST-42512,Electronics,Tablet,SKU-TAB-002,4,35062.49,17527.42,0,140249.96,70109.68,70140.28,Cash,Online
ORD-100209,2023-05-01,5,May,Q2,East,STR-EA-05,CUST-11498,Sports,Fitness,SKU-FIT-002,9,3684.54,2607.14,0,33160.86,23464.26,9696.6,EMI,App
ORD-100210,2023-02-01,2,February,Q1,North,STR-NO-05,CUST-25389,Clothing,Kids Wear,SKU-KDW-001,15,3438.59,1832.21,5,48999.91,27483.15,21516.76,EMI,Online
ORD-100211,2023-04-24,4,April,Q2,North,STR-NO-09,CUST-64505,Groceries,Beverages,SKU-BEV-003,5,132.99,77.02,5,631.7,385.1,246.6,EMI,Online
ORD-100212,2023-05-07,5,May,Q2,West,STR-WE-06,CUST-79228,Furniture,Chair,SKU-CHR-001,20,34976.07,23984.72,0,699521.4,479694.4,219827.0,EMI,In-Store
ORD-100213,2023-02-01,2,February,Q1,South,STR-SO-09,CUST-53007,Furniture,Sofa,SKU-SOF-001,17,41952.38,21168.43,10,641871.41,359863.31,282008.1,Credit Card,In-Store
ORD-100214,2023-12-15,12,December,Q4,North,STR-NO-03,CUST-69432,Sports,Badminton,SKU-BAD-001,19,1802.13,1048.81,10,30816.42,19927.39,10889.03,Cash,Online
ORD-100215,2023-08-22,8,August,Q3,East,STR-EA-05,CUST-61897,Sports,Swimming,SKU-SWM-002,18,4598.51,3307.97,20,66218.54,59543.46,6675.08,Debit Card,Online
ORD-100216,2023-04-22,4,April,Q2,East,STR-EA-02,CUST-17897,Electronics,Mobile,SKU-MOB-003,2,48373.34,44413.15,15,82234.68,88826.3,-6591.62,UPI,App
ORD-100217,2023-05-27,5,May,Q2,Central,STR-CE-08,CUST-60132,Clothing,Footwear,SKU-FTW-001,5,2221.67,1459.13,15,9442.1,7295.65,2146.45,Cash,Online
ORD-100218,2023-02-11,2,February,Q1,North,STR-NO-09,CUST-33392,Sports,Badminton,SKU-BAD-002,18,5525.3,2684.78,20,79564.32,48326.04,31238.28,Debit Card,Online
ORD-100219,2023-04-25,4,April,Q2,North,STR-NO-07,CUST-79721,Beauty,Perfume,SKU-PRF-001,1,2529.24,1806.36,5,2402.78,1806.36,596.42,EMI,In-Store
ORD-100220,2023-08-24,8,August,Q3,North,STR-NO-07,CUST-96533,Groceries,Snacks,SKU-SNK-001,9,192.7,130.7,15,1474.15,1176.3,297.85,UPI,Online
ORD-100221,2023-05-04,5,May,Q2,East,STR-EA-01,CUST-42077,Electronics,Camera,SKU-CAM-001,4,20456.12,12485.7,5,77733.26,49942.8,27790.46,EMI,Online
ORD-100222,2023-04-30,4,April,Q2,West,STR-WE-10,CUST-51799,Sports,Badminton,SKU-BAD-002,2,4410.13,2151.42,0,8820.26,4302.84,4517.42,Credit Card,App
ORD-100223,2023-05-02,5,May,Q2,West,STR-WE-05,CUST-49387,Clothing,Accessories,SKU-ACC-002,5,1718.29,1230.53,10,7732.31,6152.65,1579.66,Credit Card,In-Store
ORD-100224,2023-11-17,11,November,Q4,South,STR-SO-07,CUST-51777,Groceries,Dairy,SKU-DAI-001,18,349.01,203.76,0,6282.18,3667.68,2614.5,Cash,App
ORD-100225,2023-06-03,6,June,Q2,South,STR-SO-08,CUST-28920,Furniture,Chair,SKU-CHR-001,18,20693.63,11957.82,20,297988.27,215240.76,82747.51,Credit Card,Online
ORD-100226,2023-07-31,7,July,Q3,West,STR-WE-06,CUST-36651,Clothing,Men Wear,SKU-MNW-003,18,4848.6,3537.05,5,82911.06,63666.9,19244.16,Credit Card,Online
ORD-100227,2023-07-09,7,July,Q3,East,STR-EA-02,CUST-15183,Sports,Cricket,SKU-CRI-002,7,921.22,605.91,5,6126.11,4241.37,1884.74,EMI,App
ORD-100228,2023-09-03,9,September,Q3,North,STR-NO-08,CUST-25376,Electronics,Laptop,SKU-LAP-001,11,20666.68,14373.23,0,227333.48,158105.53,69227.95,Credit Card,In-Store
ORD-100229,2023-07-23,7,July,Q3,West,STR-WE-06,CUST-79946,Electronics,Laptop,SKU-LAP-001,18,73634.48,51414.71,0,1325420.64,925464.78,399955.86,Cash,In-Store
ORD-100230,2023-07-04,7,July,Q3,East,STR-EA-06,CUST-36624,Sports,Fitness,SKU-FIT-002,16,4199.97,3023.56,20,53759.62,48376.96,5382.66,Cash,Online
ORD-100231,2023-01-24,1,January,Q1,West,STR-WE-10,CUST-86550,Groceries,Beverages,SKU-BEV-002,8,294.39,191.39,0,2355.12,1531.12,824.0,Debit Card,App
ORD-100232,2023-03-20,3,March,Q1,Central,STR-CE-06,CUST-82173,Furniture,Chair,SKU-CHR-002,8,12221.01,6752.8,20,78214.46,54022.4,24192.06,Credit Card,In-Store
ORD-100233,2023-11-25,11,November,Q4,South,STR-SO-09,CUST-28344,Beauty,Makeup,SKU-MKP-002,15,2257.84,1118.59,20,27094.08,16778.85,10315.23,Debit Card,In-Store
ORD-100234,2023-10-05,10,October,Q4,East,STR-EA-07,CUST-10836,Furniture,Chair,SKU-CHR-001,2,49545.21,29304.26,20,79272.34,58608.52,20663.82,UPI,Online
ORD-100235,2023-02-04,2,February,Q1,South,STR-SO-10,CUST-90980,Sports,Football,SKU-FOT-001,1,5715.92,2909.71,5,5430.12,2909.71,2520.41,Debit Card,Online
ORD-100236,2023-01-09,1,January,Q1,West,STR-WE-05,CUST-80220,Groceries,Staples,SKU-STP-002,18,33.11,18.58,0,595.98,334.44,261.54,EMI,Online
ORD-100237,2023-12-24,12,December,Q4,North,STR-NO-04,CUST-41584,Electronics,Mobile,SKU-MOB-003,6,55552.47,49421.23,0,333314.82,296527.38,36787.44,EMI,In-Store
ORD-100238,2023-07-01,7,July,Q3,East,STR-EA-04,CUST-41877,Furniture,Wardrobe,SKU-WRD-001,13,15564.26,10301.25,5,192218.61,133916.25,58302.36,Cash,App
ORD-100239,2023-02-11,2,February,Q1,West,STR-WE-01,CUST-72390,Beauty,Makeup,SKU-MKP-003,2,2013.15,956.74,5,3824.99,1913.48,1911.51,Cash,App
ORD-100240,2023-02-12,2,February,Q1,South,STR-SO-01,CUST-79226,Groceries,Dairy,SKU-DAI-001,14,264.93,165.35,0,3709.02,2314.9,1394.12,EMI,Online
ORD-100241,2023-12-21,12,December,Q4,South,STR-SO-01,CUST-83860,Furniture,Bed,SKU-BED-001,16,44715.05,23394.72,0,715440.8,374315.52,341125.28,Debit Card,App
ORD-100242,2023-01-09,1,January,Q1,Central,STR-CE-03,CUST-49226,Groceries,Snacks,SKU-SNK-002,19,481.89,235.61,20,7324.73,4476.59,2848.14,Cash,Online
ORD-100243,2023-10-18,10,October,Q4,North,STR-NO-02,CUST-28343,Furniture,Wardrobe,SKU-WRD-001,13,42228.58,26722.22,10,494074.39,347388.86,146685.53,Debit Card,In-Store
ORD-100244,2023-01-28,1,January,Q1,Central,STR-CE-07,CUST-88067,Furniture,Wardrobe,SKU-WRD-001,8,7591.23,5135.03,0,60729.84,41080.24,19649.6,EMI,App
ORD-100245,2023-11-21,11,November,Q4,East,STR-EA-03,CUST-66603,Sports,Fitness,SKU-FIT-001,15,2331.95,1358.27,0,34979.25,20374.05,14605.2,EMI,In-Store
ORD-100246,2023-02-13,2,February,Q1,North,STR-NO-03,CUST-45123,Furniture,Wardrobe,SKU-WRD-001,10,39291.87,26147.75,15,333980.9,261477.5,72503.4,UPI,Online
ORD-100247,2023-07-19,7,July,Q3,South,STR-SO-02,CUST-45358,Groceries,Staples,SKU-STP-001,4,178.84,118.7,0,715.36,474.8,240.56,Cash,Online
ORD-100248,2023-04-06,4,April,Q2,North,STR-NO-06,CUST-21746,Sports,Football,SKU-FOT-001,18,3561.64,2136.2,5,60904.04,38451.6,22452.44,UPI,Online
ORD-100249,2023-11-02,11,November,Q4,West,STR-WE-02,CUST-60829,Electronics,Camera,SKU-CAM-001,11,49853.28,34059.96,0,548386.08,374659.56,173726.52,Debit Card,In-Store
ORD-100250,2023-10-20,10,October,Q4,North,STR-NO-03,CUST-74634,Sports,Swimming,SKU-SWM-001,13,4264.62,2114.25,0,55440.06,27485.25,27954.81,Debit Card,Online
ORD-100251,2023-08-11,8,August,Q3,East,STR-EA-08,CUST-42321,Beauty,Skincare,SKU-SKN-001,10,936.49,676.74,0,9364.9,6767.4,2597.5,Debit Card,Online
ORD-100252,2023-08-23,8,August,Q3,East,STR-EA-06,CUST-59792,Sports,Swimming,SKU-SWM-001,10,1034.38,673.4,5,9826.61,6734.0,3092.61,Debit Card,App
ORD-100253,2023-08-09,8,August,Q3,West,STR-WE-06,CUST-72784,Sports,Badminton,SKU-BAD-002,20,6560.71,4398.42,0,131214.2,87968.4,43245.8,EMI,In-Store
ORD-100254,2023-06-13,6,June,Q2,South,STR-SO-05,CUST-59290,Clothing,Women Wear,SKU-WMW-002,16,1669.81,1187.73,20,21373.57,19003.68,2369.89,Credit Card,Online
ORD-100255,2023-02-28,2,February,Q1,Central,STR-CE-08,CUST-13527,Electronics,Tablet,SKU-TAB-002,7,74905.04,45684.68,10,471901.75,319792.76,152108.99,Credit Card,App
ORD-100256,2023-05-30,5,May,Q2,West,STR-WE-05,CUST-28242,Furniture,Bed,SKU-BED-002,3,42070.25,28234.22,20,100968.6,84702.66,16265.94,Cash,In-Store
ORD-100257,2023-12-04,12,December,Q4,Central,STR-CE-10,CUST-72814,Beauty,Haircare,SKU-HRC-002,14,589.31,390.74,0,8250.34,5470.36,2779.98,Cash,App
ORD-100258,2023-10-06,10,October,Q4,North,STR-NO-02,CUST-93647,Sports,Badminton,SKU-BAD-002,12,486.77,311.26,20,4672.99,3735.12,937.87,EMI,App
ORD-100259,2023-12-03,12,December,Q4,North,STR-NO-07,CUST-53463,Electronics,Mobile,SKU-MOB-001,6,54852.04,34265.52,0,329112.24,205593.12,123519.12,EMI,In-Store
ORD-100260,2023-02-20,2,February,Q1,West,STR-WE-08,CUST-38971,Clothing,Men Wear,SKU-MNW-001,17,1516.07,987.95,10,23195.87,16795.15,6400.72,EMI,App
ORD-100261,2023-08-26,8,August,Q3,North,STR-NO-02,CUST-73277,Sports,Fitness,SKU-FIT-002,19,6224.27,4690.4,0,118261.13,89117.6,29143.53,Debit Card,Online
ORD-100262,2023-02-13,2,February,Q1,North,STR-NO-08,CUST-78303,Groceries,Beverages,SKU-BEV-002,5,84.55,46.0,0,422.75,230.0,192.75,Cash,In-Store
ORD-100263,2023-02-19,2,February,Q1,East,STR-EA-06,CUST-12960,Sports,Fitness,SKU-FIT-002,15,3617.69,1939.46,0,54265.35,29091.9,25173.45,UPI,Online
ORD-100264,2023-05-05,5,May,Q2,South,STR-SO-07,CUST-40389,Furniture,Sofa,SKU-SOF-001,18,27251.71,13441.54,10,441477.7,241947.72,199529.98,Cash,In-Store
ORD-100265,2023-11-24,11,November,Q4,North,STR-NO-07,CUST-87621,Electronics,Laptop,SKU-LAP-001,13,54298.09,24862.11,10,635287.65,323207.43,312080.22,Credit Card,In-Store
ORD-100266,2023-12-27,12,December,Q4,East,STR-EA-09,CUST-23336,Furniture,Chair,SKU-CHR-001,9,13095.42,8552.98,20,94287.02,76976.82,17310.2,UPI,App
ORD-100267,2023-06-16,6,June,Q2,South,STR-SO-06,CUST-93769,Groceries,Snacks,SKU-SNK-002,4,122.62,63.86,20,392.38,255.44,136.94,Cash,App
ORD-100268,2023-11-09,11,November,Q4,West,STR-WE-05,CUST-32613,Beauty,Personal Care,SKU-PRC-002,4,1268.75,690.12,20,4060.0,2760.48,1299.52,Cash,App
ORD-100269,2023-12-11,12,December,Q4,West,STR-WE-09,CUST-28528,Clothing,Accessories,SKU-ACC-001,4,929.55,478.17,0,3718.2,1912.68,1805.52,Credit Card,Online
ORD-100270,2023-11-02,11,November,Q4,Central,STR-CE-03,CUST-82733,Beauty,Perfume,SKU-PRF-002,13,542.92,306.33,5,6705.06,3982.29,2722.77,EMI,In-Store
ORD-100271,2023-03-13,3,March,Q1,East,STR-EA-03,CUST-73518,Sports,Badminton,SKU-BAD-002,15,1659.37,1024.23,20,19912.44,15363.45,4548.99,Debit Card,Online
ORD-100272,2023-10-15,10,October,Q4,South,STR-SO-03,CUST-74054,Beauty,Haircare,SKU-HRC-002,16,1590.5,891.42,5,24175.6,14262.72,9912.88,Cash,In-Store
ORD-100273,2023-04-23,4,April,Q2,North,STR-NO-08,CUST-84140,Furniture,Sofa,SKU-SOF-001,9,16728.23,8543.24,0,150554.07,76889.16,73664.91,Credit Card,In-Store
ORD-100274,2023-10-21,10,October,Q4,West,STR-WE-09,CUST-67850,Electronics,Camera,SKU-CAM-001,18,13565.5,9119.9,0,244179.0,164158.2,80020.8,EMI,Online
ORD-100275,2023-02-22,2,February,Q1,West,STR-WE-02,CUST-55688,Groceries,Snacks,SKU-SNK-002,8,375.91,199.38,0,3007.28,1595.04,1412.24,Cash,Online
ORD-100276,2023-05-02,5,May,Q2,East,STR-EA-10,CUST-31755,Beauty,Perfume,SKU-PRF-001,19,748.15,475.87,20,11371.88,9041.53,2330.35,EMI,In-Store
ORD-100277,2023-04-16,4,April,Q2,South,STR-SO-06,CUST-32069,Furniture,Bed,SKU-BED-001,19,40855.7,22254.92,0,776258.3,422843.48,353414.82,EMI,App
ORD-100278,2023-10-21,10,October,Q4,South,STR-SO-01,CUST-63948,Electronics,Headphones,SKU-HDP-002,17,25050.73,17938.37,15,361983.05,304952.29,57030.76,UPI,In-Store
ORD-100279,2023-03-06,3,March,Q1,North,STR-NO-07,CUST-98635,Beauty,Makeup,SKU-MKP-003,5,2149.07,1111.96,15,9133.55,5559.8,3573.75,Debit Card,In-Store
ORD-100280,2023-10-23,10,October,Q4,West,STR-WE-05,CUST-77582,Sports,Badminton,SKU-BAD-001,14,5132.74,2829.66,0,71858.36,39615.24,32243.12,UPI,In-Store
ORD-100281,2023-09-07,9,September,Q3,Central,STR-CE-06,CUST-93209,Sports,Fitness,SKU-FIT-002,1,2752.86,2148.16,20,2202.29,2148.16,54.13,UPI,In-Store
ORD-100282,2023-07-23,7,July,Q3,South,STR-SO-06,CUST-47171,Beauty,Skincare,SKU-SKN-003,14,770.82,596.4,5,10251.91,8349.6,1902.31,Debit Card,Online
ORD-100283,2023-10-17,10,October,Q4,Central,STR-CE-08,CUST-23051,Furniture,Wardrobe,SKU-WRD-001,11,43063.86,29775.29,20,378961.97,327528.19,51433.78,UPI,Online
ORD-100284,2023-03-22,3,March,Q1,North,STR-NO-05,CUST-95196,Groceries,Dairy,SKU-DAI-001,1,237.4,170.4,5,225.53,170.4,55.13,Credit Card,In-Store
ORD-100285,2023-02-17,2,February,Q1,West,STR-WE-05,CUST-61949,Electronics,Laptop,SKU-LAP-002,9,54094.1,48004.07,15,413819.86,432036.63,-18216.77,Credit Card,Online
ORD-100286,2023-12-02,12,December,Q4,East,STR-EA-04,CUST-87814,Electronics,Laptop,SKU-LAP-002,4,11839.94,10420.3,5,44991.77,41681.2,3310.57,UPI,In-Store
ORD-100287,2023-01-05,1,January,Q1,North,STR-NO-02,CUST-72613,Electronics,Camera,SKU-CAM-002,11,5604.69,3758.61,20,49321.27,41344.71,7976.56,Cash,In-Store
ORD-100288,2023-02-15,2,February,Q1,East,STR-EA-03,CUST-60164,Beauty,Haircare,SKU-HRC-002,4,2232.68,1066.92,0,8930.72,4267.68,4663.04,Debit Card,In-Store
ORD-100289,2023-09-29,9,September,Q3,South,STR-SO-03,CUST-92323,Electronics,Laptop,SKU-LAP-001,20,47246.84,35317.16,5,897689.96,706343.2,191346.76,Debit Card,In-Store
